"SALE_TEXT","LANDUSE_TE","RECD_DATE","RECD_PRICE","CITY_TEXT","NbhdLabel","Date","Year"
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/12/18",135000,"COVINGTON","West Latonia",2018-12-12,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/04/18",72000,"COVINGTON","Austinburg",2018-12-04,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/10/18",92000,"COVINGTON","Ritte's East Latonia",2018-12-10,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/12/18",65900,"COVINGTON","Latonia Milldale",2018-12-12,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/06/18",71500,"COVINGTON","Latonia/Rosedale",2018-12-06,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/03/18",2e+05,"COVINGTON","South Covington",2018-12-03,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","12/19/18",60000,"COVINGTON","South Covington",2018-12-19,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","12/07/18",138900,"COVINGTON","Kenton Hills",2018-12-07,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","12/20/18",86000,"COVINGTON","Kenton Hills",2018-12-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","12/13/18",154000,"COVINGTON","South Covington",2018-12-13,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","12/18/18",112000,"COVINGTON","South Covington",2018-12-18,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","12/17/18",163500,"COVINGTON","South Covington",2018-12-17,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","12/14/18",205000,"COVINGTON","South Covington",2018-12-14,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","12/19/18",119200,"COVINGTON","South Covington",2018-12-19,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","12/03/18",305000,"COVINGTON","Licking Riverside",2018-12-03,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","12/20/18",492500,"COVINGTON","Licking Riverside",2018-12-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TOWNHOME","04/20/18",480800,"COVINGTON","Botany Hills",2018-04-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/10/18",164000,"COVINGTON","Mainstrasse",2018-04-10,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/09/18",158000,"COVINGTON","Mainstrasse",2018-04-09,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/04/18",152500,"COVINGTON","Mainstrasse",2018-04-04,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/02/18",40000,"COVINGTON","Lewisburg",2018-04-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","04/25/18",201000,"COVINGTON","Mainstrasse",2018-04-25,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/19/18",75000,"COVINGTON","Mainstrasse",2018-04-19,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM","04/25/18",505000,"COVINGTON","Lewisburg",2018-04-25,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/17/18",155000,"COVINGTON","South Covington",2018-04-17,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/30/18",197000,"COVINGTON","South Covington",2018-04-30,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/27/18",179900,"COVINGTON","South Covington",2018-04-27,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/05/18",182900,"COVINGTON","South Covington",2018-04-05,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/24/18",130000,"COVINGTON","South Covington",2018-04-24,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/25/18",129500,"COVINGTON","South Covington",2018-04-25,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/05/18",132000,"COVINGTON","South Covington",2018-04-05,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/06/18",146500,"COVINGTON","South Covington",2018-04-06,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/27/18",154000,"COVINGTON","South Covington",2018-04-27,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/13/18",165000,"COVINGTON","South Covington",2018-04-13,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/18/18",135000,"COVINGTON","South Covington",2018-04-18,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/05/18",180000,"COVINGTON","South Covington",2018-04-05,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/12/18",117500,"COVINGTON","South Covington",2018-04-12,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/10/18",152000,"COVINGTON","Mainstrasse",2018-04-10,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/13/18",285500,"COVINGTON","Mainstrasse",2018-04-13,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM","04/30/18",330000,"COVINGTON","Licking Riverside",2018-04-30,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM","04/24/18",3e+05,"COVINGTON","Licking Riverside",2018-04-24,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/13/18",115000,"COVINGTON","Eastside",2018-04-13,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","THREE FAMILY","04/11/18",80000,"COVINGTON","Eastside",2018-04-11,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/02/18",15000,"COVINGTON","Eastside",2018-04-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/10/18",42000,"COVINGTON","Westside",2018-04-10,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/24/18",48000,"COVINGTON","Westside",2018-04-24,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/25/18",134700,"COVINGTON","Peaselburg",2018-04-25,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","04/30/18",73500,"COVINGTON","Peaselburg",2018-04-30,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/06/18",64000,"COVINGTON","Wallace Woods",2018-04-06,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/24/18",119500,"COVINGTON","Monte Casino",2018-04-24,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/27/18",154900,"COVINGTON","Monte Casino",2018-04-27,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/05/18",78600,"COVINGTON","Peaselburg",2018-04-05,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/10/18",108000,"COVINGTON","West Latonia",2018-04-10,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/24/18",90000,"COVINGTON","West Latonia",2018-04-24,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/02/18",90000,"COVINGTON","West Latonia",2018-04-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/19/18",116000,"COVINGTON","Ritte's East Latonia",2018-04-19,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/03/18",92200,"COVINGTON","Latonia/Rosedale",2018-04-03,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","04/30/18",89700,"COVINGTON","Latonia Milldale",2018-04-30,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/20/18",99500,"COVINGTON","Latonia/Rosedale",2018-04-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/23/18",125000,"COVINGTON","Ritte's East Latonia",2018-04-23,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/25/18",112000,"COVINGTON","Latonia/Rosedale",2018-04-25,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","04/26/18",132900,"COVINGTON","South Covington",2018-04-26,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","04/30/18",109800,"COVINGTON","Kenton Hills",2018-04-30,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","04/02/18",440000,"COVINGTON","Lewisburg",2018-04-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","04/02/18",134600,"COVINGTON","South Covington",2018-04-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","04/18/18",116000,"COVINGTON","South Covington",2018-04-18,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","04/27/18",224200,"COVINGTON","Licking Riverside",2018-04-27,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TOWNHOME","04/30/18",208500,"COVINGTON","Licking Riverside",2018-04-30,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/15/18",127000,"COVINGTON","Peaselburg",2018-08-15,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/20/18",126000,"COVINGTON","South Covington",2018-08-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/09/18",159900,"COVINGTON","South Covington",2018-08-09,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/20/18",322000,"COVINGTON","South Covington",2018-08-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/03/18",175500,"COVINGTON","South Covington",2018-08-03,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/27/18",177000,"COVINGTON","South Covington",2018-08-27,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/27/18",150000,"COVINGTON","South Covington",2018-08-27,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/01/18",154500,"COVINGTON","South Covington",2018-08-01,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/06/18",123000,"COVINGTON","South Covington",2018-08-06,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/14/18",138000,"COVINGTON","South Covington",2018-08-14,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/09/18",149900,"COVINGTON","South Covington",2018-08-09,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/24/18",1e+05,"COVINGTON","Wallace Woods",2018-08-24,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/22/18",79000,"COVINGTON","West Latonia",2018-08-22,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/10/18",111700,"COVINGTON","Wallace Woods",2018-08-10,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/28/18",199500,"COVINGTON","Levassor Park",2018-08-28,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/03/18",107000,"COVINGTON","West Latonia",2018-08-03,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/02/18",117400,"COVINGTON","West Latonia",2018-08-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/20/18",99000,"COVINGTON","West Latonia",2018-08-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/30/18",46000,"COVINGTON","West Latonia",2018-08-30,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/02/18",97500,"COVINGTON","West Latonia",2018-08-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/23/18",46800,"COVINGTON","West Latonia",2018-08-23,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/06/18",79000,"COVINGTON","West Latonia",2018-08-06,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/23/18",70000,"COVINGTON","West Latonia",2018-08-23,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/09/18",117500,"COVINGTON","Latonia/Rosedale",2018-08-09,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/01/18",76500,"COVINGTON","Ritte's East Latonia",2018-08-01,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/02/18",113000,"COVINGTON","Ritte's East Latonia",2018-08-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/09/18",58000,"COVINGTON","Latonia/Rosedale",2018-08-09,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/21/18",254500,"COVINGTON","South Covington",2018-08-21,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/23/18",150000,"COVINGTON","South Covington",2018-08-23,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/27/18",150000,"COVINGTON","South Covington",2018-08-27,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/03/18",165000,"COVINGTON","South Covington",2018-08-03,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","08/20/18",162000,"COVINGTON","South Covington",2018-08-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","08/24/18",120000,"COVINGTON","South Covington",2018-08-24,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","08/31/18",145500,"COVINGTON","Old Town/Mutter Gottes",2018-08-31,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/10/18",103000,"COVINGTON","Botany Hills",2018-01-10,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/24/18",30000,"COVINGTON","Botany Hills",2018-01-24,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/09/18",269000,"COVINGTON","Mainstrasse",2018-01-09,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/23/18",170000,"COVINGTON","South Covington",2018-01-23,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/25/18",140000,"COVINGTON","South Covington",2018-01-25,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/08/18",213900,"COVINGTON","South Covington",2018-01-08,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/17/18",137000,"COVINGTON","South Covington",2018-01-17,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/22/18",275000,"COVINGTON","Seminary Square",2018-01-22,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","01/26/18",50000,"COVINGTON","Eastside",2018-01-26,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/17/18",50000,"COVINGTON","Peaselburg",2018-01-17,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/19/18",47000,"COVINGTON","Peaselburg",2018-01-19,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/30/18",185000,"COVINGTON","Eastside",2018-01-30,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/16/18",24000,"COVINGTON","Peaselburg",2018-01-16,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/22/18",24700,"COVINGTON","Peaselburg",2018-01-22,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/29/18",79900,"COVINGTON","Peaselburg",2018-01-29,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/23/18",140000,"COVINGTON","Monte Casino",2018-01-23,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/23/18",270000,"COVINGTON","Peaselburg",2018-01-23,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/16/18",168500,"COVINGTON","Wallace Woods",2018-01-16,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/17/18",52600,"COVINGTON","West Latonia",2018-01-17,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/30/18",55000,"COVINGTON","West Latonia",2018-01-30,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/09/18",55000,"COVINGTON","Latonia/Rosedale",2018-01-09,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/04/18",65000,"COVINGTON","Ritte's East Latonia",2018-01-04,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/26/18",90000,"COVINGTON","Ritte's East Latonia",2018-01-26,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/30/18",77500,"COVINGTON","Ritte's East Latonia",2018-01-30,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","01/18/18",305000,"COVINGTON","South Covington",2018-01-18,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","01/04/18",125000,"COVINGTON","South Covington",2018-01-04,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","01/04/18",107000,"COVINGTON","South Covington",2018-01-04,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","01/31/18",143000,"COVINGTON","South Covington",2018-01-31,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/20/18",74500,"COVINGTON","Botany Hills",2018-07-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/23/18",85500,"COVINGTON","Mainstrasse",2018-07-23,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/13/18",40000,"COVINGTON","Mainstrasse",2018-07-13,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/13/18",119900,"COVINGTON","Lewisburg",2018-07-13,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/06/18",44600,"COVINGTON","Lewisburg",2018-07-06,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/05/18",95000,"COVINGTON","Peaselburg",2018-07-05,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/26/18",125000,"COVINGTON","South Covington",2018-07-26,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/25/18",151000,"COVINGTON","South Covington",2018-07-25,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/03/18",135000,"COVINGTON","South Covington",2018-07-03,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/02/18",144500,"COVINGTON","South Covington",2018-07-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/03/18",105500,"COVINGTON","South Covington",2018-07-03,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/18/18",152500,"COVINGTON","South Covington",2018-07-18,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/02/18",150000,"COVINGTON","South Covington",2018-07-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","THREE FAMILY","07/23/18",104600,"COVINGTON","Eastside",2018-07-23,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/25/18",68000,"COVINGTON","Eastside",2018-07-25,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/03/18",53700,"COVINGTON","Eastside",2018-07-03,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/20/18",89900,"COVINGTON","Peaselburg",2018-07-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/02/18",129900,"COVINGTON","Peaselburg",2018-07-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/11/18",25000,"COVINGTON","Eastside",2018-07-11,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/17/18",150000,"COVINGTON","Wallace Woods",2018-07-17,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/09/18",104000,"COVINGTON","Austinburg",2018-07-09,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","THREE FAMILY","07/05/18",70500,"COVINGTON","West Latonia",2018-07-05,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","07/30/18",79900,"COVINGTON","West Latonia",2018-07-30,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/18/18",125000,"COVINGTON","Latonia/Rosedale",2018-07-18,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/13/18",66000,"COVINGTON","Ritte's East Latonia",2018-07-13,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/06/18",102000,"COVINGTON","Latonia/Rosedale",2018-07-06,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","07/17/18",176500,"COVINGTON","South Covington",2018-07-17,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","07/19/18",164000,"COVINGTON",NA,2018-07-19,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","07/02/18",155000,"COVINGTON","South Covington",2018-07-02,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","07/31/18",167500,"COVINGTON","South Covington",2018-07-31,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","07/20/18",136000,"COVINGTON","South Covington",2018-07-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","07/05/18",429000,"COVINGTON","Central Business District",2018-07-05,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","07/23/18",750000,"COVINGTON","Licking Riverside",2018-07-23,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM","07/11/18",318000,"COVINGTON","Licking Riverside",2018-07-11,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/20/18",50000,"COVINGTON","Botany Hills",2018-06-20,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/28/18",449000,"COVINGTON","Kenton Hills",2018-06-28,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/29/18",258000,"COVINGTON","Kenton Hills",2018-06-29,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/06/18",163000,"COVINGTON","South Covington",2018-06-06,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/14/18",187000,"COVINGTON","South Covington",2018-06-14,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/05/18",168000,"COVINGTON","South Covington",2018-06-05,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/18/18",169000,"COVINGTON","South Covington",2018-06-18,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/04/18",198000,"COVINGTON","South Covington",2018-06-04,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/06/18",159900,"COVINGTON","South Covington",2018-06-06,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/19/18",133000,"COVINGTON","South Covington",2018-06-19,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/25/18",130000,"COVINGTON","South Covington",2018-06-25,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/15/18",125000,"COVINGTON","South Covington",2018-06-15,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/11/18",130000,"COVINGTON","South Covington",2018-06-11,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/07/18",124000,"COVINGTON","South Covington",2018-06-07,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/12/18",80500,"COVINGTON","South Covington",2018-06-12,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/14/18",625000,"COVINGTON","Licking Riverside",2018-06-14,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/04/18",46000,"COVINGTON","Westside",2018-06-04,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","06/04/18",90000,"COVINGTON","Mainstrasse",2018-06-04,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/06/18",52000,"COVINGTON","Eastside",2018-06-06,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/18/18",54000,"COVINGTON","Peaselburg",2018-06-18,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/25/18",50000,"COVINGTON","Peaselburg",2018-06-25,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/05/18",148700,"COVINGTON","Peaselburg",2018-06-05,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/04/18",85000,"COVINGTON","Peaselburg",2018-06-04,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/14/18",43000,"COVINGTON","Eastside",2018-06-14,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/04/18",55000,"COVINGTON","Austinburg",2018-06-04,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/06/18",298000,"COVINGTON","Peaselburg",2018-06-06,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","06/25/18",75000,"COVINGTON","Wallace Woods",2018-06-25,2018
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/28/18",45000,"COVINGTON","Austinburg",2018-06-28,2018
